tentativa,activation,dropout,init,lr_reg,lr,n_layers,opt,reg,units1,loss,time
35,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 31.0138, datetime.datetime(2018, 8, 25, 3, 29, 8, 761000)
36,linear, 0.5, random_normal, 0.0001, 0.0001, 4, RMSprop, l1, 64, 36.2928, datetime.datetime(2018, 8, 25, 3, 40, 41, 731000)
37,linear, 0.1, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 38.7829, datetime.datetime(2018, 8, 25, 3, 58, 31, 9000)
38,relu, 0.3, random_normal, 1e-05, 0.0001, 1, RMSprop, l1, 64, 32.7491, datetime.datetime(2018, 8, 25, 4, 5, 38, 354000)
39,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 32, 35.0046, datetime.datetime(2018, 8, 25, 4, 13, 54, 921000)
40,relu, 0.5, random_normal, 0.01, 0.0001, 4, RMSprop, l1, 64, 99.9999, datetime.datetime(2018, 8, 25, 4, 20, 19, 663000)
41,linear, 0.3, random_normal, 0.0001, 0.0001, 2, SGD, l1, 64, 38.853, datetime.datetime(2018, 8, 25, 4, 23, 49, 590000)
42,linear, 0.1, random_normal, 0.0001, 0.001, 4, RMSprop, l1, 32, 40.2163, datetime.datetime(2018, 8, 25, 4, 34, 5, 477000)
43,relu, 0.5, random_normal, 0.01, 0.0001, 2, Adam, l1, 64, 83.4557, datetime.datetime(2018, 8, 25, 4, 37, 20, 264000)
44,linear, 0.5, random_normal, 1e-05, 0.0001, 1, RMSprop, l1, 64, 32.9157, datetime.datetime(2018, 8, 25, 4, 44, 56, 81000)
45,relu, 0.3, random_normal, 0.0001, 0.001, 4, RMSprop, l1, 32, 41.0998, datetime.datetime(2018, 8, 25, 4, 52, 59, 103000)
46,linear, 0.5, random_normal, 0.0001, 0.0001, 2, Adam, l1, 64, 56.194, datetime.datetime(2018, 8, 25, 4, 57, 57, 438000)
47,linear, 0, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 32, 37.0196, datetime.datetime(2018, 8, 25, 5, 15, 8, 194000)
48,relu, 0.5, random_normal, 0.001, 0.001, 2, SGD, l1, 64, 32.7334, datetime.datetime(2018, 8, 25, 5, 18, 32, 678000)
49,linear, 0.3, random_normal, 0.01, 0.0001, 4, RMSprop, l1, 64, 32.4406, datetime.datetime(2018, 8, 25, 5, 30, 39, 184000)
50,linear, 0.1, random_normal, 1e-05, 0.0001, 1, RMSprop, l1, 32, 36.363, datetime.datetime(2018, 8, 25, 5, 39, 48, 930000)
51,relu, 0, random_normal, 0.0001, 0.001, 2, Adam, l1, 64, 47.1722, datetime.datetime(2018, 8, 25, 5, 44, 12, 186000)
52,linear, 0.5, random_normal, 0.0001, 0.0001, 2, SGD, l1, 64, 39.4217, datetime.datetime(2018, 8, 25, 5, 55, 28, 286000)
53,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 32, 33.8024, datetime.datetime(2018, 8, 25, 6, 6, 5, 792000)
54,linear, 0, random_normal, 1e-05, 0.001, 4, Adam, l2, 64, 44.3426, datetime.datetime(2018, 8, 25, 6, 13, 18, 515000)
55,relu, 0.5, random_normal, 0.001, 0.0001, 1, RMSprop, l1, 64, 32.7611, datetime.datetime(2018, 8, 25, 6, 21, 18, 751000)
56,linear, 0.1, random_uniform, 0.0001, 0.01, 2, SGD, l1, 64, 90.936, datetime.datetime(2018, 8, 25, 6, 32, 33, 408000)
57,linear, 0.3, random_normal, 1e-05, 0.0001, 2, RMSprop, l1l2, 32, 34.4536, datetime.datetime(2018, 8, 25, 6, 36, 41, 863000)
58,linear, 0.5, random_normal, 0.0001, 0.001, 2, Adam, l2, 64, 37.925, datetime.datetime(2018, 8, 25, 6, 42, 30, 348000)
59,relu, 0, random_uniform, 0.001, 0.0001, 1, RMSprop, l1, 64, 34.6861, datetime.datetime(2018, 8, 25, 6, 57, 33, 215000)
60,linear, 0.7, random_normal, 0.0001, 0.01, 4, Adamgrad, l1l2, 64, 99.9999, datetime.datetime(2018, 8, 25, 7, 3, 5, 863000)
61,linear, 0.5, random_uniform, 0.0001, 0.0001, 2, SGD, l2, 64, 35.9999, datetime.datetime(2018, 8, 25, 7, 6, 5, 315000)
62,linear, 0.5, random_normal, 0.01, 0.0001, 2, RMSprop, l1, 32, 34.9374, datetime.datetime(2018, 8, 25, 7, 19, 56, 247000)
63,linear, 0.1, random_normal, 0.001, 0.01, 2, RMSprop, l1l2, 64, 90.998, datetime.datetime(2018, 8, 25, 7, 24, 52, 96000)
64,relu, 0.7, random_uniform, 0.001, 0.0001, 1, Adamgrad, l1, 64, 90.0905, datetime.datetime(2018, 8, 25, 7, 29, 47, 525000)
65,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 32.1195, datetime.datetime(2018, 8, 25, 7, 33, 21, 245000)
66,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 31.7806, datetime.datetime(2018, 8, 25, 7, 43, 50, 277000)
67,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 31.3865, datetime.datetime(2018, 8, 25, 7, 55, 24, 958000)
68,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 32.0369, datetime.datetime(2018, 8, 25, 8, 7, 7, 863000)
69,linear, 0.5, random_normal, 1e-05, 0.0001, 2, RMSprop, l1, 64, 32.5168, datetime.datetime(2018, 8, 25, 8, 18, 12, 323000)
70,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 33.1986, datetime.datetime(2018, 8, 25, 8, 30, 0, 717000)
71,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 32.7517, datetime.datetime(2018, 8, 25, 8, 41, 37, 457000)
72,linear, 0.5, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 31.4296, datetime.datetime(2018, 8, 25, 8, 52, 44, 435000)
73,linear, 0.3, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 33.9765, datetime.datetime(2018, 8, 25, 9, 3, 7, 679000)
74,linear, 0.5, random_normal, 1e-05, 0.0001, 2, Adam, l2, 64, 57.1745, datetime.datetime(2018, 8, 25, 9, 11, 35, 239000)
75,linear, 0.5, random_normal, 1e-05, 0.01, 2, RMSprop, l1, 64, 88.6778, datetime.datetime(2018, 8, 25, 9, 27, 48, 712000)
76,linear, 0, random_normal, 0.0001, 0.001, 4, Adamgrad, l1l2, 64, 99.9999, datetime.datetime(2018, 8, 25, 9, 34, 53, 883000)
77,linear, 0.7, random_normal, 0.0001, 0.0001, 2, RMSprop, l1, 64, 43.6027, datetime.datetime(2018, 8, 25, 9, 36, 55, 276000)
78,linear, 0.5, random_uniform, 0.01, 0.0001, 2, SGD, l1, 64, 36.3587, datetime.datetime(2018, 8, 25, 9, 54, 48, 737000)
79,linear, 0.1, random_normal, 0.01, 0.0001, 1, RMSprop, l2, 32, 34.7511, datetime.datetime(2018, 8, 25, 10, 7, 33, 964000)
