tentativa,activation, dropout,init,lr_reg,lr,n_layers,opt,reg,units1,loss,time
0,relu, 0.1, random_uniform, 1e-05, 0.001, 2, RMSprop, l1, 32, 34.4701, datetime.datetime(2018, 8, 24, 2, 44, 42, 469000)
1,relu, 0, random_uniform, 0.01, 0.01, 4, RMSprop, l1, 64, 83.8939, datetime.datetime(2018, 8, 24, 2, 47, 46, 462000)
2,linear, 0.1, random_normal, 1e-05, 0.001, 2, RMSprop, l2, 32, 36.8628, datetime.datetime(2018, 8, 24, 2, 52, 41, 200000)
3,relu, 0.7, random_normal, 0.01, 0.01, 1, Adamgrad, l1, 64, 34.2173, datetime.datetime(2018, 8, 24, 2, 55, 21, 265000)
4,relu, 0.5, random_uniform, 0.0001, 0.001, 1, Adamgrad, l1, 64, 38.0905, datetime.datetime(2018, 8, 24, 3, 3, 47, 896000)
5,linear, 0.3, random_normal, 0.0001, 0.01, 1, RMSprop, l1l2, 64, 76.282, datetime.datetime(2018, 8, 24, 3, 20, 24, 479000)
6,linear, 0.7, random_uniform, 0.0001, 0.001, 1, Adam, l1l2, 32, 63.8708, datetime.datetime(2018, 8, 24, 3, 31, 31, 797000)
7,relu, 0.7, random_uniform, 0.01, 0.01, 1, Adamgrad, l2, 32, 50.047, datetime.datetime(2018, 8, 24, 3, 39, 24, 49000)
8,relu, 0.5, random_uniform, 1e-05, 0.0001, 2, Adamgrad, l1l2, 32, 91.1063, datetime.datetime(2018, 8, 24, 3, 46, 58, 358000)
9,relu, 0.1, random_uniform, 0.01, 0.0001, 1, Adamgrad, l1l2, 32, 91.1063, datetime.datetime(2018, 8, 24, 3, 50, 16, 475000)
10,relu, 0.5, random_uniform, 0.01, 0.0001, 1, RMSprop, l1, 64, 29.3967, datetime.datetime(2018, 8, 24, 3, 53, 36, 59000)
11,relu, 0.3, random_normal, 0.001, 0.01, 2, SGD, l1, 32, 32.0771, datetime.datetime(2018, 8, 24, 4, 0, 19, 547000)
12,relu, 0, random_normal, 0.0001, 0.001, 2, RMSprop, l2, 64, 33.7821, datetime.datetime(2018, 8, 24, 4, 5, 38, 143000)
13,relu, 0.7, random_uniform, 1e-05, 0.01, 1, RMSprop, l2, 64, 65.6585, datetime.datetime(2018, 8, 24, 4, 11, 14, 763000)
14,relu, 0.5, random_uniform, 0.0001, 0.001, 2, Adamgrad, l1l2, 32, 91.1063, datetime.datetime(2018, 8, 24, 4, 19, 13, 202000)
15,linear, 0, random_normal, 0.01, 0.001, 2, SGD, l1l2, 64, 41.3473, datetime.datetime(2018, 8, 24, 4, 21, 57, 302000)
16,relu, 0.1, random_normal, 1e-05, 0.0001, 1, RMSprop, l1l2, 64, 35.2846, datetime.datetime(2018, 8, 24, 4, 26, 7, 914000)
17,linear, 0.7, random_normal, 0.0001, 0.01, 1, RMSprop, l1l2, 32, 42.6183, datetime.datetime(2018, 8, 24, 4, 33, 19, 899000)
18,linear, 0, random_uniform, 0.001, 0.01, 4, Adam, l1, 32, 91.1063, datetime.datetime(2018, 8, 24, 4, 38, 15, 723000)
19,linear, 0.7, random_normal, 0.01, 0.01, 1, Adam, l1, 64, 35.3168, datetime.datetime(2018, 8, 24, 4, 40, 49, 134000)
20,relu, 0.3, random_normal, 0.001, 0.0001, 4, SGD, l1, 32, 91.1063, datetime.datetime(2018, 8, 24, 4, 47, 55, 47000)
21,relu, 0.3, random_normal, 0.001, 0.0001, 2, SGD, l1, 64, 40.6052, datetime.datetime(2018, 8, 24, 4, 51, 2, 328000)
22,relu, 0.5, random_normal, 0.001, 0.0001, 4, SGD, l1, 64, 91.1063, datetime.datetime(2018, 8, 24, 5, 10, 48, 865000)
23,relu, 0.3, random_uniform, 0.0001, 0.0001, 2, SGD, l1, 32, 91.1063, datetime.datetime(2018, 8, 24, 5, 15, 47, 459000)
24,relu, 0.3, random_normal, 1e-05, 0.0001, 2, SGD, l1, 32, 91.1063, datetime.datetime(2018, 8, 24, 5, 18, 54, 713000)
25,relu, 0.5, random_uniform, 0.01, 0.0001, 2, SGD, l1, 64, 90.5911, datetime.datetime(2018, 8, 24, 5, 22, 7, 410000)
26,relu, 0.3, random_normal, 0.001, 0.01, 4, Adam, l1, 64, 99.9999, datetime.datetime(2018, 8, 24, 5, 26, 30, 474000)
27,relu, 0.5, random_uniform, 0.01, 0.01, 2, SGD, l1, 32, 34.5321, datetime.datetime(2018, 8, 24, 5, 26, 45, 605000)
28,relu, 0.3, random_uniform, 0.01, 0.0001, 1, RMSprop, l1, 32, 32.3229, datetime.datetime(2018, 8, 24, 5, 31, 15, 492000)
29,relu, 0.5, random_normal, 0.001, 0.0001, 2, SGD, l2, 64, 61.104, datetime.datetime(2018, 8, 24, 5, 36, 10, 611000)
30,relu, 0.3, random_uniform, 1e-05, 0.01, 4, RMSprop, l1, 32, 39.4756, datetime.datetime(2018, 8, 24, 5, 49, 39, 917000)
31,relu, 0.1, random_uniform, 0.0001, 0.01, 2, RMSprop, l1, 64, 67.7867, datetime.datetime(2018, 8, 24, 5, 53, 56, 89000)
32,relu, 0.5, random_normal, 0.001, 0.0001, 1, RMSprop, l1, 32, 36.0966, datetime.datetime(2018, 8, 24, 5, 59, 45, 804000)
33,linear, 0, random_normal, 0.0001, 0.01, 1, SGD, l2, 64, 84.7056, datetime.datetime(2018, 8, 24, 6, 7, 18, 412000)
34,relu, 0.5, random_uniform, 0.001, 0.001, 4, Adam, l1, 64, 91.1063, datetime.datetime(2018, 8, 24, 6, 10, 41, 676000)
35,relu, 0.1, random_normal, 0.01, 0.01, 2, RMSprop, l1, 32, 29.9896, datetime.datetime(2018, 8, 24, 6, 14, 38, 150000)
36,linear, 0.1, random_uniform, 0.01, 0.0001, 1, RMSprop, l1, 64, 36.4667, datetime.datetime(2018, 8, 24, 6, 17, 48, 733000)
37,relu, 0.1, random_uniform, 0.001, 0.001, 1, RMSprop, l2, 32, 30.7535, datetime.datetime(2018, 8, 24, 6, 23, 8, 902000)
38,relu, 0.1, random_normal, 0.01, 0.01, 2, RMSprop, l1, 32, 30.1611, datetime.datetime(2018, 8, 24, 6, 26, 2, 545000)
39,linear, 0.1, random_uniform, 0.01, 0.01, 1, RMSprop, l1, 64, 87.9482, datetime.datetime(2018, 8, 24, 6, 29, 46, 483000)
40,relu, 0.1, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 32, 34.1218, datetime.datetime(2018, 8, 24, 6, 35, 21, 808000)
41,relu, 0.1, random_uniform, 0.01, 0.001, 1, Adamgrad, l1, 64, 38.3063, datetime.datetime(2018, 8, 24, 6, 41, 26, 291000)
42,relu, 0.5, random_normal, 0.001, 0.01, 4, RMSprop, l1l2, 32, 62.4633, datetime.datetime(2018, 8, 24, 6, 57, 49, 146000)
43,relu, 0, random_uniform, 0.01, 0.0001, 2, Adamgrad, l1, 64, 91.1063, datetime.datetime(2018, 8, 24, 7, 5, 23, 465000)
44,linear, 0.5, random_normal, 0.0001, 0.001, 1, RMSprop, l2, 32, 33.2727, datetime.datetime(2018, 8, 24, 7, 9, 29, 369000)
45,relu, 0.7, random_uniform, 0.001, 0.01, 2, RMSprop, l1l2, 64, 87.953, datetime.datetime(2018, 8, 24, 7, 12, 46, 897000)
46,relu, 0.1, random_normal, 0.01, 0.0001, 1, Adam, l1, 32, 91.0272, datetime.datetime(2018, 8, 24, 7, 19, 3, 44000)
47,linear, 0.5, random_uniform, 1e-05, 0.01, 1, Adamgrad, l1l2, 64, 31.0241, datetime.datetime(2018, 8, 24, 7, 22, 54, 119000)
48,relu, 0.7, random_normal, 1e-05, 0.001, 2, RMSprop, l1, 32, 51.8526, datetime.datetime(2018, 8, 24, 7, 28, 39, 539000)
49,relu, 0, random_uniform, 0.01, 0.01, 4, RMSprop, l2, 64, 92.7699, datetime.datetime(2018, 8, 24, 7, 33, 35, 774000)
50,linear, 0.1, random_normal, 0.0001, 0.0001, 1, Adam, l1, 32, 73.9835, datetime.datetime(2018, 8, 24, 7, 38, 57, 648000)
