tentativa,activation,dropout,init,lr_reg,lr,n_layers,opt,reg,units1,loss,time
0,linear, 0.7, random_normal, 0.001, 0.0001, 4, Adam, l2, 64, 91.1091, datetime.datetime(2018, 9, 29, 5, 21, 57, 221000)
1,linear, 0.1, random_uniform, 0.0001, 0.0001, 2, RMSprop, l1l2, 64, 46.6294, datetime.datetime(2018, 9, 29, 5, 24, 22, 678000)
2,linear, 0.3, random_uniform, 1e-05, 0.01, 2, Adamgrad, l1, 64, 61.3102, datetime.datetime(2018, 9, 29, 5, 32, 6, 574000)
3,relu, 0.3, random_normal, 1e-05, 0.01, 2, RMSprop, l1, 128, 69.324, datetime.datetime(2018, 9, 29, 5, 39, 43, 954000)
4,linear, 0.5, random_uniform, 0.01, 0.01, 2, Adam, l1, 128, 56.8467, datetime.datetime(2018, 9, 29, 5, 43, 18, 287000)
5,relu, 0, random_normal, 0.01, 0.001, 1, SGD, l1l2, 128, 38.5113, datetime.datetime(2018, 9, 29, 5, 49, 58, 833000)
6,linear, 0.1, random_normal, 0.001, 0.001, 4, Adam, l1l2, 128, 91.1091, datetime.datetime(2018, 9, 29, 5, 56, 24, 498000)
7,relu, 0, random_normal, 1e-05, 0.0001, 1, SGD, l2, 64, 91.1091, datetime.datetime(2018, 9, 29, 5, 59, 9, 610000)
8,linear, 0.7, random_uniform, 0.01, 0.001, 1, RMSprop, l2, 64, 41.6843, datetime.datetime(2018, 9, 29, 6, 1, 1, 398000)
9,linear, 0, random_normal, 0.01, 0.0001, 2, Adam, l1l2, 64, 91.1091, datetime.datetime(2018, 9, 29, 6, 5, 12, 784000)
10,relu, 0.1, random_uniform, 0.0001, 0.001, 4, Adam, l2, 128, 91.1091, datetime.datetime(2018, 9, 29, 6, 7, 29, 450000)
11,relu, 0, random_uniform, 0.0001, 0.01, 2, Adamgrad, l2, 128, 63.9252, datetime.datetime(2018, 9, 29, 6, 10, 28, 185000)
12,linear, 0.1, random_uniform, 0.01, 0.001, 1, SGD, l1, 128, 53.2412, datetime.datetime(2018, 9, 29, 6, 17, 20, 162000)
13,linear, 0.5, random_uniform, 0.01, 0.0001, 4, SGD, l2, 32, 91.1091, datetime.datetime(2018, 9, 29, 6, 22, 52, 813000)
14,linear, 0.7, random_normal, 0.0001, 0.001, 4, Adamgrad, l1, 64, 91.1091, datetime.datetime(2018, 9, 29, 6, 25, 58, 307000)
15,linear, 0.7, random_normal, 1e-05, 0.01, 2, Adamgrad, l1, 64, 58.8832, datetime.datetime(2018, 9, 29, 6, 29, 19, 230000)
16,linear, 0, random_normal, 0.01, 0.01, 4, RMSprop, l1, 32, 52.8079, datetime.datetime(2018, 9, 29, 6, 36, 32, 953000)
17,linear, 0.3, random_uniform, 0.001, 0.001, 2, Adamgrad, l1, 128, 91.1091, datetime.datetime(2018, 9, 29, 6, 42, 28, 161000)
18,relu, 0.7, random_uniform, 0.01, 0.0001, 1, Adam, l2, 128, 91.1091, datetime.datetime(2018, 9, 29, 6, 45, 30, 561000)
19,linear, 0.5, random_uniform, 0.0001, 0.001, 4, Adam, l1, 64, 91.1091, datetime.datetime(2018, 9, 29, 6, 48, 31, 224000)
20,relu, 0.7, random_normal, 1e-05, 0.001, 1, SGD, l1l2, 32, 60.5862, datetime.datetime(2018, 9, 29, 6, 51, 58, 568000)
21,relu, 0, random_normal, 0.01, 0.001, 1, RMSprop, l1l2, 32, 35.1165, datetime.datetime(2018, 9, 29, 7, 3, 57, 382000)
22,relu, 0, random_normal, 0.01, 0.001, 1, RMSprop, l1l2, 32, 34.7728, datetime.datetime(2018, 9, 29, 7, 12, 20, 215000)
23,relu, 0, random_normal, 0.01, 0.001, 1, RMSprop, l1l2, 32, 35.3134, datetime.datetime(2018, 9, 29, 7, 19, 15, 153000)
24,relu, 0, random_normal, 0.01, 0.001, 1, RMSprop, l1l2, 32, 35.6995, datetime.datetime(2018, 9, 29, 7, 25, 51, 324000)
25,relu, 0, random_normal, 0.01, 0.001, 1, RMSprop, l1l2, 32, 34.5196, datetime.datetime(2018, 9, 29, 7, 32, 17, 48000)
26,relu, 0, random_normal, 0.01, 0.001, 1, RMSprop, l1l2, 32, 35.3277, datetime.datetime(2018, 9, 29, 7, 39, 28, 1000)
