tentativa,activation,dropout,init,lr_reg,lr,n_layers,opt,reg,units1,loss,time
0,linear, 0.1, random_uniform, 1e-05, 0.001, 2, Adamgrad, l1l2, 64, 91.1091, datetime.datetime(2018, 9, 28, 20, 3, 43, 142000)
1,relu, 0, random_uniform, 0.0001, 0.0001, 1, SGD, l2, 32, 91.1091, datetime.datetime(2018, 9, 28, 20, 5, 40, 200000)
2,linear, 0.5, random_normal, 0.0001, 0.0001, 4, Adam, l1l2, 64, 91.1091, datetime.datetime(2018, 9, 28, 20, 7, 1, 689000)
3,linear, 0.1, random_uniform, 0.01, 0.001, 4, SGD, l1l2, 128, 91.1091, datetime.datetime(2018, 9, 28, 20, 9, 41, 193000)
4,relu, 0, random_normal, 0.0001, 0.01, 1, SGD, l1l2, 128, 36.5259, datetime.datetime(2018, 9, 28, 20, 12, 14, 90000)
5,relu, 0.1, random_uniform, 1e-05, 0.0001, 4, Adamgrad, l2, 64, 91.1091, datetime.datetime(2018, 9, 28, 20, 14, 52, 959000)
6,relu, 0.1, random_normal, 0.0001, 0.01, 2, SGD, l1, 64, 36.1539, datetime.datetime(2018, 9, 28, 20, 17, 35, 678000)
7,relu, 0, random_normal, 1e-05, 0.001, 4, Adam, l2, 32, 91.1091, datetime.datetime(2018, 9, 28, 20, 22, 11, 621000)
8,linear, 0.5, random_normal, 0.0001, 0.01, 4, SGD, l2, 128, 55.6533, datetime.datetime(2018, 9, 28, 20, 24, 32, 501000)
9,linear, 0.5, random_uniform, 0.001, 0.01, 2, SGD, l2, 32, 57.5351, datetime.datetime(2018, 9, 28, 20, 30, 10, 603000)
10,linear, 0.3, random_uniform, 0.001, 0.001, 2, Adam, l1l2, 64, 91.1091, datetime.datetime(2018, 9, 28, 20, 35, 16, 392000)
11,relu, 0.3, random_normal, 0.001, 0.01, 4, Adamgrad, l1l2, 128, 91.1091, datetime.datetime(2018, 9, 28, 20, 37, 54, 520000)
12,linear, 0.1, random_uniform, 0.0001, 0.001, 2, SGD, l2, 64, 63.7239, datetime.datetime(2018, 9, 28, 20, 40, 58, 611000)
13,linear, 0.3, random_uniform, 0.01, 0.001, 2, Adam, l1l2, 32, 91.1091, datetime.datetime(2018, 9, 28, 20, 49, 8, 920000)
14,linear, 0.5, random_uniform, 0.001, 0.0001, 1, SGD, l1l2, 128, 91.1091, datetime.datetime(2018, 9, 28, 20, 51, 57, 996000)
15,linear, 0.3, random_normal, 0.0001, 0.01, 2, Adam, l1, 128, 41.6726, datetime.datetime(2018, 9, 28, 20, 54, 39, 666000)
16,relu, 0.1, random_normal, 0.0001, 0.01, 4, Adam, l1, 32, 91.1091, datetime.datetime(2018, 9, 28, 21, 1, 17, 883000)
17,linear, 0.7, random_uniform, 1e-05, 0.0001, 2, Adam, l2, 32, 91.1091, datetime.datetime(2018, 9, 28, 21, 4, 41, 179000)
18,relu, 0.5, random_uniform, 0.01, 0.0001, 2, Adamgrad, l1l2, 64, 91.1091, datetime.datetime(2018, 9, 28, 21, 7, 39, 72000)
19,relu, 0, random_normal, 1e-05, 0.01, 1, RMSprop, l1, 32, 44.3643, datetime.datetime(2018, 9, 28, 21, 10, 41, 939000)
20,relu, 0, random_normal, 0.001, 0.01, 1, RMSprop, l1, 128, 45.5171, datetime.datetime(2018, 9, 28, 21, 15, 28, 569000)
21,relu, 0.7, random_normal, 0.01, 0.01, 1, SGD, l1, 128, 60.1891, datetime.datetime(2018, 9, 28, 21, 19, 30, 824000)
22,relu, 0, random_normal, 0.0001, 0.01, 1, SGD, l1, 64, 36.0242, datetime.datetime(2018, 9, 28, 21, 24, 51, 914000)
23,relu, 0, random_normal, 0.0001, 0.01, 1, SGD, l1, 64, 33.4851, datetime.datetime(2018, 9, 28, 21, 29, 54, 39000)
24,relu, 0, random_normal, 0.0001, 0.01, 1, RMSprop, l1, 64, 45.9494, datetime.datetime(2018, 9, 28, 21, 35, 29, 102000)
25,relu, 0, random_normal, 0.0001, 0.01, 1, SGD, l1, 64, 36.1132, datetime.datetime(2018, 9, 28, 21, 39, 21, 290000)
