tentativa,activation,dropout,init,lr_reg,lr,n_layers,opt,reg,units1,loss,time
0,relu, 0.1, random_uniform, 1e-05, 0.01, 1, RMSprop, l2, 32, 32.0367, datetime.datetime(2018, 8, 23, 18, 50, 33, 881000)
1,linear, 0, random_uniform, 1e-05, 0.01, 1, Adamgrad, l1, 64, 35.7083, datetime.datetime(2018, 8, 23, 18, 53, 21, 97000)
2,relu, 0.5, random_normal, 0.01, 0.01, 4, Adamgrad, l1, 32, 91.1044, datetime.datetime(2018, 8, 23, 18, 56, 56, 771000)
3,linear, 0.5, random_normal, 1e-05, 0.0001, 4, Adam, l1, 64, 74.4608, datetime.datetime(2018, 8, 23, 18, 59, 15, 48000)
4,linear, 0.3, random_uniform, 0.001, 0.0001, 4, RMSprop, l1l2, 64, 36.1491, datetime.datetime(2018, 8, 23, 19, 11, 24, 820000)
5,linear, 0.1, random_normal, 0.001, 0.001, 1, SGD, l1l2, 64, 38.2833, datetime.datetime(2018, 8, 23, 19, 16, 43, 95000)
6,linear, 0, random_normal, 0.0001, 0.01, 2, RMSprop, l2, 32, 41.9128, datetime.datetime(2018, 8, 23, 19, 22, 56, 899000)
7,linear, 0, random_normal, 0.001, 0.01, 4, Adam, l1l2, 64, 40.9091, datetime.datetime(2018, 8, 23, 19, 26, 37, 938000)
8,linear, 0.5, random_uniform, 0.01, 0.01, 4, Adamgrad, l2, 64, 34.0821, datetime.datetime(2018, 8, 23, 19, 31, 11, 782000)
9,relu, 0.7, random_uniform, 0.001, 0.01, 4, RMSprop, l2, 64, 91.1044, datetime.datetime(2018, 8, 23, 19, 37, 54, 627000)
10,linear, 0.7, random_normal, 0.0001, 0.0001, 4, Adamgrad, l2, 64, 87.632, datetime.datetime(2018, 8, 23, 19, 43, 1, 155000)
11,relu, 0.5, random_normal, 0.01, 0.01, 1, RMSprop, l1, 32, 36.4803, datetime.datetime(2018, 8, 23, 19, 56, 8, 14000)
