tentativa,activation,dropout,init,lr_reg,lr,n_layers,opt,reg,units1,loss,time
35,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 33.3739, datetime.datetime(2018, 9, 28, 4, 17, 27, 118000)
36,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 34.8393, datetime.datetime(2018, 9, 28, 4, 25, 55, 600000)
37,linear, 0, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 34.1871, datetime.datetime(2018, 9, 28, 4, 33, 54, 665000)
38,relu, 0.7, random_normal, 0.0001, 0.0001, 2, RMSprop, l2, 128, 56.5084, datetime.datetime(2018, 9, 28, 4, 42, 39, 119000)
39,linear, 0, random_normal, 0.01, 0.0001, 2, SGD, l2, 128, 91.0163, datetime.datetime(2018, 9, 28, 4, 54, 40, 541000)
40,linear, 0, random_normal, 0.01, 0.0001, 4, RMSprop, l2, 128, 36.1119, datetime.datetime(2018, 9, 28, 4, 57, 55, 77000)
41,linear, 0, random_normal, 0.01, 0.001, 2, Adam, l2, 32, 91.1063, datetime.datetime(2018, 9, 28, 5, 8, 8, 296000)
42,relu, 0.7, random_normal, 0.01, 0.0001, 2, SGD, l2, 128, 91.1063, datetime.datetime(2018, 9, 28, 5, 11, 25, 344000)
43,linear, 0, random_normal, 1e-05, 0.0001, 2, RMSprop, l2, 128, 34.7242, datetime.datetime(2018, 9, 28, 5, 15, 16, 177000)
44,linear, 0.1, random_normal, 0.0001, 0.001, 4, RMSprop, l2, 128, 42.2402, datetime.datetime(2018, 9, 28, 5, 23, 24, 462000)
45,relu, 0.5, random_normal, 0.001, 0.0001, 2, SGD, l2, 32, 91.1063, datetime.datetime(2018, 9, 28, 5, 32, 10, 703000)
46,linear, 0, random_normal, 0.01, 0.0001, 2, Adam, l2, 128, 91.1063, datetime.datetime(2018, 9, 28, 5, 36, 15, 218000)
47,linear, 0.7, random_normal, 0.01, 0.001, 2, RMSprop, l2, 128, 40.2458, datetime.datetime(2018, 9, 28, 5, 39, 57, 496000)
48,relu, 0, random_normal, 0.0001, 0.0001, 4, Adam, l2, 128, 91.1063, datetime.datetime(2018, 9, 28, 5, 47, 0, 142000)
49,linear, 0.5, random_normal, 0.001, 0.0001, 2, SGD, l2, 32, 91.1063, datetime.datetime(2018, 9, 28, 5, 50, 48, 30000)
50,linear, 0.1, random_normal, 0.01, 0.0001, 2, RMSprop, l2, 128, 35.0232, datetime.datetime(2018, 9, 28, 5, 55, 1, 603000)
51,linear, 0, random_normal, 1e-05, 0.001, 1, RMSprop, l2, 128, 35.3565, datetime.datetime(2018, 9, 28, 6, 6, 51, 65000)
